sent_text,lemmas_and_tags,link,author,name
"""питомцев"", - тонкая морщинка пролегла на лбу.","[['``', 'None'], ['питомец', 'NOUN'], [""''"", 'None'], [',', 'None'], ['-', 'None'], ['тонкий', 'ADJ'], ['морщинка', 'NOUN'], ['пролечь', 'VERB'], ['на', 'PREP'], ['лоб', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Нет, Джеймса я заколдовала первым, видите, на банке олешек?","[['-', 'None'], ['нет', 'PRED'], [',', 'None'], ['джеймс', 'NOUN'], ['я', 'NPRO'], ['заколдовать', 'VERB'], ['первый', 'ADJ'], [',', 'None'], ['видеть', 'VERB'], [',', 'None'], ['на', 'PREP'], ['банк', 'NOUN'], ['олешек', 'NOUN'], ['?', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Это Гарри нарисовал, - гордо похвасталась Лили.","[['это', 'PRCL'], ['гарри', 'NOUN'], ['нарисовать', 'VERB'], [',', 'None'], ['-', 'None'], ['гордо', 'ADVB'], ['похвастаться', 'VERB'], ['лить', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
- У особняка есть черный ход?,"[['-', 'None'], ['у', 'PREP'], ['особняк', 'NOUN'], ['есть', 'VERB'], ['чёрный', 'ADJ'], ['ход', 'NOUN'], ['?', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Да, конечно... - немного растерянно произнесла Вальбурга, показывая на дверь.","[['-', 'None'], ['да', 'PRCL'], [',', 'None'], ['конечно', 'CONJ'], ['...', 'None'], ['-', 'None'], ['немного', 'ADVB'], ['растерянно', 'ADVB'], ['произнести', 'VERB'], ['вальбург', 'NOUN'], [',', 'None'], ['показывать', 'GRND'], ['на', 'PREP'], ['дверь', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
- Отлично.,"[['-', 'None'], ['отлично', 'ADVB'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
Не буду больше отнимать ваше время.,"[['не', 'PRCL'], ['быть', 'VERB'], ['большой', 'COMP'], ['отнимать', 'VERB'], ['ваш', 'ADJ'], ['время', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"До свидания, спасибо за помощь, -  протараторила Лили, подхватила сына, банку, чемодан и вылетела наружу, в Лондон.","[['до', 'PREP'], ['свидание', 'NOUN'], [',', 'None'], ['спасибо', 'INTJ'], ['за', 'PREP'], ['помощь', 'NOUN'], [',', 'None'], ['-', 'None'], ['протараторить', 'VERB'], ['лить', 'VERB'], [',', 'None'], ['подхватить', 'VERB'], ['сын', 'NOUN'], [',', 'None'], ['банк', 'NOUN'], [',', 'None'], ['чемодан', 'NOUN'], ['и', 'CONJ'], ['вылететь', 'VERB'], ['наружу', 'ADVB'], [',', 'None'], ['в', 'PREP'], ['лондон', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Через несколько часов Лили, Гарри и жаба Джеймс обживались в Миннесоте.","[['через', 'PREP'], ['несколько', 'ADVB'], ['часы', 'NOUN'], ['лить', 'VERB'], [',', 'None'], ['гарри', 'NOUN'], ['и', 'CONJ'], ['жаба', 'NOUN'], ['джеймс', 'NOUN'], ['обживаться', 'VERB'], ['в', 'PREP'], ['миннесоте', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Лили, ты перешла все границы!","[['-', 'None'], ['лить', 'VERB'], [',', 'None'], ['ты', 'NPRO'], ['перейти', 'VERB'], ['всё', 'PRCL'], ['граница', 'NOUN'], ['!', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Это было жестоко, не благородно... - превращенный обратно Джеймс метался по гостиной нового домика.","[['это', 'PRCL'], ['быть', 'VERB'], ['жестоко', 'ADVB'], [',', 'None'], ['не', 'PRCL'], ['благородно', 'ADVB'], ['...', 'None'], ['-', 'None'], ['превратить', 'PRT'], ['обратно', 'ADVB'], ['джеймс', 'NOUN'], ['метаться', 'VERB'], ['по', 'PREP'], ['гостиная', 'NOUN'], ['новый', 'ADJ'], ['домик', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Лили вернула его только после оформления всех документов, чтобы не было искушения у одного оленя вернуться обратно.","[['лить', 'VERB'], ['вернуть', 'VERB'], ['он', 'NPRO'], ['только', 'ADVB'], ['после', 'PREP'], ['оформление', 'NOUN'], ['весь', 'ADJ'], ['документ', 'NOUN'], [',', 'None'], ['чтобы', 'CONJ'], ['не', 'PRCL'], ['быть', 'VERB'], ['искушение', 'NOUN'], ['у', 'PREP'], ['один', 'ADJ'], ['олень', 'NOUN'], ['вернуться', 'VERB'], ['обратно', 'ADVB'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Джеймс, кажется, ты сказал ""ква""?","[['-', 'None'], ['джеймс', 'NOUN'], [',', 'None'], ['казаться', 'VERB'], [',', 'None'], ['ты', 'NPRO'], ['сказать', 'VERB'], ['``', 'None'], ['ква', 'NOUN'], [""''"", 'None'], ['?', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
- Лили многозначительно покачивала волшебной палочкой.,"[['-', 'None'], ['лить', 'VERB'], ['многозначительно', 'ADVB'], ['покачивать', 'VERB'], ['волшебный', 'ADJ'], ['палочка', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
Джеймс побледнел и резко замолчал.,"[['джеймс', 'NOUN'], ['побледнеть', 'VERB'], ['и', 'CONJ'], ['резко', 'ADVB'], ['замолчать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Ну, если тебе так хочется благородства, то я подумываю спасти Северуса.","[['-', 'None'], ['ну', 'PRCL'], [',', 'None'], ['если', 'CONJ'], ['ты', 'NPRO'], ['так', 'CONJ'], ['хотеться', 'VERB'], ['благородство', 'NOUN'], [',', 'None'], ['то', 'CONJ'], ['я', 'NPRO'], ['подумывать', 'VERB'], ['спасти', 'VERB'], ['северусый', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Ты ведь не возражаешь, если он поживет с нами, пока Сириус налаживает отношения с матерью, - угрожающим тоном спросила миссис Поттер.","[['ты', 'NPRO'], ['ведь', 'PRCL'], ['не', 'PRCL'], ['возражать', 'VERB'], [',', 'None'], ['если', 'CONJ'], ['он', 'NPRO'], ['пожить', 'VERB'], ['с', 'PREP'], ['мы', 'NPRO'], [',', 'None'], ['пока', 'ADVB'], ['сириус', 'NOUN'], ['налаживать', 'VERB'], ['отношение', 'NOUN'], ['с', 'PREP'], ['мать', 'NOUN'], [',', 'None'], ['-', 'None'], ['угрожать', 'PRT'], ['тон', 'NOUN'], ['спросить', 'VERB'], ['миссис', 'NOUN'], ['поттер', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
Джеймс сглотнул.,"[['джеймс', 'NOUN'], ['сглотнуть', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
Северус Снейп был обречен.,"[['северусый', 'ADJ'], ['снейп', 'NOUN'], ['быть', 'VERB'], ['обречь', 'PRT'], ['.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"— Ай, чёрт!","[['—', 'None'], ['ай', 'INTJ'], [',', 'None'], ['чёрт', 'NOUN'], ['!', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"— Пусти, ты мне волосы зажал!","[['—', 'None'], ['пустить', 'VERB'], [',', 'None'], ['ты', 'NPRO'], ['я', 'NPRO'], ['волос', 'NOUN'], ['зажать', 'VERB'], ['!', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"— Прости, метла воткнулась мне в…","[['—', 'None'], ['простить', 'VERB'], [',', 'None'], ['метла', 'NOUN'], ['воткнуться', 'VERB'], ['я', 'NPRO'], ['в…', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"— Я не хочу знать, спасибо.","[['—', 'None'], ['я', 'NPRO'], ['не', 'PRCL'], ['хотеть', 'VERB'], ['знать', 'VERB'], [',', 'None'], ['спасибо', 'INTJ'], ['.', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
Где моя юбка?,"[['где', 'ADVB'], ['мой', 'ADJ'], ['юбка', 'NOUN'], ['?', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
Ничего не вижу.,"[['ничто', 'NPRO'], ['не', 'PRCL'], ['видеть', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"— Кажется, вот…","[['—', 'None'], ['казаться', 'VERB'], [',', 'None'], ['вот…', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"А, нет, это моя мантия.","[['а', 'CONJ'], [',', 'None'], ['нет', 'PRED'], [',', 'None'], ['это', 'PRCL'], ['мой', 'ADJ'], ['мантия', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"Не знаю, Грейнджер, ищи сама.","[['не', 'PRCL'], ['знать', 'VERB'], [',', 'None'], ['грейнджер', 'NOUN'], [',', 'None'], ['искать', 'VERB'], ['сам', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
— Малфой…,"[['—', 'None'], ['малфой…', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"— Я шучу, не рычи.","[['—', 'None'], ['я', 'NPRO'], ['шутить', 'VERB'], [',', 'None'], ['не', 'PRCL'], ['рычать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"Вот она, давай помогу надеть.","[['вот', 'PRCL'], ['она', 'NPRO'], [',', 'None'], ['давать', 'VERB'], ['помочь', 'VERB'], ['надеть', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
Иди ко мне.,"[['идти', 'VERB'], ['к', 'PREP'], ['я', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"— Обожаю, когда ты такой заботливый.","[['—', 'None'], ['обожать', 'VERB'], [',', 'None'], ['когда', 'CONJ'], ['ты', 'NPRO'], ['такой', 'ADJ'], ['заботливый', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
"Я бы поцеловала тебя, но боюсь промахнуться и поцеловать стенку.","[['я', 'NPRO'], ['бы', 'PRCL'], ['поцеловать', 'VERB'], ['ты', 'NPRO'], [',', 'None'], ['но', 'CONJ'], ['бояться', 'VERB'], ['промахнуться', 'VERB'], ['и', 'CONJ'], ['поцеловать', 'VERB'], ['стенка', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/6681775,Feena Fhortan,"Бордовый с золотом, зелёный с серебром"
